time_iso,time_unix,electric_powerDemand,gnss_altitude,gnss_course,gnss_latitude,gnss_longitude,itcs_busRoute,itcs_numberOfPassengers,itcs_stopName,odometry_articulationAngle,odometry_steeringAngle,odometry_vehicleSpeed,odometry_wheelSpeed_fl,odometry_wheelSpeed_fr,odometry_wheelSpeed_ml,odometry_wheelSpeed_mr,odometry_wheelSpeed_rl,odometry_wheelSpeed_rr,status_doorIsOpen,status_gridIsAvailable,status_haltBrakeIsActive,status_parkBrakeIsActive,temperature_ambient,traction_brakePressure,traction_tractionForce
"2019-05-13T09:23:51Z",1557739431,3587.081,532.6,2.356194,0.826925,0.1493859,"-",NaN,"-",0.02617994,0.02617994,0,0,0,0,0,0,0,0,0,0,0,286.15,245000,-5.209168
"2019-05-13T09:23:52Z",1557739432,3345.997,532.6,2.356194,0.826925,0.1493859,"-",NaN,"-",0.02617994,0.02443461,0,0,0,0,0,0,0,0,0,0,0,286.15,244333.3,7.816932
"2019-05-13T09:23:53Z",1557739433,2889.378,532.6,2.356194,0.826925,0.1493859,"-",NaN,"-",0.02617994,0.02450888,0,0,0,0,0,0,0,0,0,0,0,286.15,245000,-3.353014
"2019-05-13T09:23:54Z",1557739434,3336.647,532.6,2.356194,0.826925,0.1493859,"-",NaN,"-",0.02617994,0.01912435,0,0,0,0,0,0,0,0,0,0,0,286.15,244166.7,-2.854264
"2019-05-13T09:23:55Z",1557739435,3248.674,532.6,2.356194,0.826925,0.1493859,"-",NaN,"-",0.02617994,0.02617994,0,0,0,0,0,0,0,0,0,0,0,286.15,244166.7,-0.5394415
"2019-05-13T09:23:56Z",1557739436,3147.754,532.6,2.356194,0.826925,0.1493859,"-",NaN,"-",0.02617994,0.02617994,0,0,0,0,0,0,0,0,0,0,0,286.15,244166.7,6.459528
"2019-05-13T09:23:57Z",1557739437,3070.275,532.6,2.356194,0.826925,0.1493859,"-",NaN,"-",0.02617994,0.02443461,0,0,0,0,0,0,0,0,0,0,0,286.15,244166.7,3.649598
"2019-05-13T09:23:58Z",1557739438,3177.482,532.6,2.356194,0.826925,0.1493859,"-",NaN,"-",0.02617994,0.01910676,0,0,0,0,0,0,0,0,0,0,0,286.15,244166.7,-2.288305
"2019-05-13T09:23:59Z",1557739439,3478.732,532.6,2.356194,0.826925,0.1493859,"-",NaN,"-",0.02617994,0.01918044,0,0,0,0,0,0,0,0,0,0,0,286.15,244001.7,-3.676908
"2019-05-13T09:24:00Z",1557739440,2760.758,532.6,2.356194,0.826925,0.1493859,"-",NaN,"-",0.02617994,0.01903152,0,0,0,0,0,0,0,0,0,0,0,286.15,244016,-1.4137
"2019-05-13T09:24:01Z",1557739441,3008.323,532.6,2.356194,0.826925,0.1493859,"-",NaN,"-",0.02617994,0.01919862,0,0,0,0,0,0,0,0,0,0,0,286.15,243333.3,-7.032695
"2019-05-13T09:24:02Z",1557739442,3458.495,532.6,2.356194,0.826925,0.1493859,"-",NaN,"-",0.02617994,0.02617994,0,0,0,0,0,0,0,0,0,0,0,286.15,243333.3,-8.337213
"2019-05-13T09:24:03Z",1557739443,2837.164,532.6,2.356194,0.826925,0.1493859,"-",NaN,"-",0.02617994,0.02454369,0,0,0,0,0,0,0,0,0,0,0,286.15,243333.3,3.991151
"2019-05-13T09:24:04Z",1557739444,7185.048,532.6,2.356194,0.826925,0.1493859,"-",5,"Zürich, Toblerplatz",0.02617994,0.02617994,0.02576923,0,0,0,0,0,0,0,0,0,0,286.15,243173.8,13336.68
"2019-05-13T09:24:05Z",1557739445,25089.46,532.6,2.356194,0.826925,0.1493859,"-",NaN,"-",0.02617994,0.03490658,0.4141045,0,0,0,0,0,0,0,0,0,0,286.15,0,25603.21
"2019-05-13T09:24:06Z",1557739446,44151.88,532.6,2.356194,0.826925,0.1493859,"-",NaN,"-",0.01579982,0.08891994,1.28964,1.228584,1.228584,1.228584,1.231874,1.228584,1.228584,0,0,0,0,286.15,0,24095.06
"2019-05-13T09:24:07Z",1557739447,62989.64,532.6,2.356194,0.826925,0.1493859,"-",NaN,"-",-0,0.07688635,2.117388,2.02113,2.049274,2.035202,2.052563,2.038491,2.038491,0,0,0,0,286.15,0,23268.84
"2019-05-13T09:24:08Z",1557739448,81652.2,532.6,2.356194,0.826925,0.1493859,"-",NaN,"-",-0,0.06981317,2.926798,2.823282,2.858005,2.826572,2.843933,2.840643,2.843933,0,0,0,0,286.15,0,23210.06
"2019-05-13T09:24:09Z",1557739449,9908.815,532.6,2.356194,0.826925,0.1493859,"-",NaN,"-",-0,0.03340523,3.429737,3.429963,3.401214,3.383853,3.412602,3.401214,3.418576,0,0,0,0,286.15,0,3897.55
"2019-05-13T09:24:10Z",1557739450,4051.352,532.7925,2.367957,0.8269249,0.1493862,"-",NaN,"-",0.001636246,-0,3.189272,3.118625,3.118625,3.118625,3.11537,3.118625,3.132731,0,0,0,0,286.15,0,-6.186285
"2019-05-13T09:24:11Z",1557739451,4032.068,530.0101,2.324756,0.8269245,0.1493868,"-",NaN,"-",0.02617994,-0.02617994,2.840494,2.796567,2.796567,2.796567,2.782495,2.799856,2.796567,0,0,0,0,286.15,0,-16.39775
"2019-05-13T09:24:12Z",1557739452,16413.57,527.0169,2.328065,0.8269243,0.1493875,"-",NaN,"-",0.05235988,-0.1430101,2.59305,2.552083,2.475907,2.531356,2.458546,2.513995,2.5,0,0,0,0,286.15,0,2671.256
"2019-05-13T09:24:13Z",1557739453,52773.55,527.2844,2.257824,0.826924,0.1493879,"-",NaN,"-",0.1151175,-0.3278991,2.843596,2.943493,2.700438,2.842651,2.662391,2.783919,2.749197,0,0,0,0,286.15,0,15186.94
"2019-05-13T09:24:14Z",1557739454,60752.44,531.9174,2.409428,0.826923,0.1493879,"-",NaN,"-",0.2460172,-0.5531209,3.303759,3.687066,3.235677,3.426649,3.020695,3.322483,3.19763,0,0,0,0,286.15,0,15706.54
"2019-05-13T09:24:15Z",1557739455,64547.68,530.8544,2.529253,0.8269226,0.1493885,"-",NaN,"-",0.4237877,-0.7504916,3.699425,4.495443,3.82921,3.957248,3.235677,3.742405,3.42665,0,0,0,0,286.15,0,14143.58
"2019-05-13T09:24:16Z",1557739456,62996.17,531.3783,3.02035,0.8269221,0.1493886,"-",NaN,"-",0.5688514,-0.6425331,4.430025,5.179103,4.449937,4.675632,3.935547,4.366353,3.749049,0,0,0,0,286.15,0,12557.44
"2019-05-13T09:24:17Z",1557739457,74081.16,530.0518,3.14451,0.8269217,0.1493881,"-",NaN,"-",0.5028386,-0.3511786,5.345281,5.618867,5.132756,5.427895,4.969013,5.260862,4.504466,0,0,0,0,286.15,0,12751.5
"2019-05-13T09:24:18Z",1557739458,45682.86,529.3306,3.343855,0.8269212,0.1493878,"-",NaN,"-",0.2935003,-0.09118454,6.20724,6.173824,5.971868,6.142291,5.971868,6.177013,5.602679,0,0,0,0,286.15,0,6833.121
"2019-05-13T09:24:19Z",1557739459,5193.407,529.6843,3.560715,0.8269207,0.1493874,"-",NaN,"-",0.08392435,0.1271862,6.770898,6.57185,6.717388,6.551165,6.676017,6.724776,6.460296,0,0,0,0,286.15,0,92.23576
"2019-05-13T09:24:20Z",1557739460,-9781.727,527.4919,3.60271,0.8269202,0.1493868,"-",NaN,"-",-0.06439346,0.2705261,7.215049,6.954576,7.377821,6.878552,7.249715,7.017441,7.138969,0,0,0,0,286.15,0,-1345.691
"2019-05-13T09:24:21Z",1557739461,-34037.3,527.1132,3.584079,0.826919,0.1493852,"-",NaN,"-",-0.1658063,0.3054326,7.488443,7.177989,7.727264,7.070682,7.553653,7.102264,7.487349,0,0,0,0,286.15,0,-5338.538
"2019-05-13T09:24:22Z",1557739462,-25602.33,528.159,3.309273,0.8269178,0.149385,"-",NaN,"-",-0.1658063,0.2251657,7.81194,7.537243,7.912315,7.447001,7.815021,7.342835,7.790788,0,0,0,0,286.15,0,-4031.725
"2019-05-13T09:24:23Z",1557739463,-41633.65,529.4494,3.065514,0.8269164,0.1493853,"-",NaN,"-",-0.1117193,0.1274454,8.1616,7.909852,8.146034,7.854332,8.080026,7.757037,8.153088,0,0,0,0,286.15,0,-5945.262
"2019-05-13T09:24:24Z",1557739464,-23201.1,530.1714,2.982419,0.8269151,0.1493854,"-",NaN,"-",-0.04196217,0.04196217,8.467127,8.23794,8.335457,8.206542,8.286698,8.119737,8.342106,0,0,0,0,286.15,0,-4208.899
"2019-05-13T09:24:25Z",1557739465,4836.283,529.7219,2.89417,0.8269138,0.1493861,"-",NaN,"-",0.008726646,0.008726646,9.002769,8.799786,8.799786,8.765063,8.793438,8.758716,8.813972,0,0,0,0,286.15,0,55.65009
"2019-05-13T09:24:26Z",1557739466,5553.926,530.1804,2.905358,0.8269125,0.1493868,"-",NaN,"-",0.01745329,0.008726646,9.529928,9.355677,9.355677,9.327603,9.310243,9.29953,9.34164,0,0,0,0,286.15,0,56.37534
"2019-05-13T09:24:27Z",1557739467,5829.775,529.2429,2.912656,0.8269111,0.1493869,"-",NaN,"-",0.02617994,0.02617994,10.09342,9.833619,9.931207,9.844401,9.868341,9.882413,9.879124,0,0,0,0,286.15,0,67.73766
"2019-05-13T09:24:28Z",1557739468,-26564.3,528.7196,2.897862,0.8269096,0.1493876,"-",NaN,"-",0.008726646,0.01745329,10.48862,10.24338,10.26494,10.19458,10.25836,10.23022,10.24667,0,0,0,0,286.15,0,-3577.569
"2019-05-13T09:24:29Z",1557739469,-43197.05,530.1444,2.90565,0.8269073,0.1493884,"-",NaN,"-",0.008726646,0.01745329,10.8038,10.60633,10.62056,10.53375,10.56367,10.52895,10.61114,0,0,0,0,286.15,0,-4896.08
"2019-05-13T09:24:30Z",1557739470,-89641.7,528.6699,2.922664,0.8269055,0.1493889,"-",NaN,"-",0.008726646,0.02617994,10.95021,10.76033,10.81722,10.66559,10.72247,10.68775,10.71453,0,0,0,0,286.15,0,-8856.86
"2019-05-13T09:24:31Z",1557739471,-109875.2,528.5038,2.909998,0.8269037,0.1493894,"-",NaN,"-",0.008726646,0.02617994,10.98024,10.72752,10.83827,10.71016,10.7796,10.73501,10.7341,0,0,0,0,286.15,0,-10838.43
"2019-05-13T09:24:32Z",1557739472,-134725.2,527.7311,2.914496,0.826902,0.1493901,"-",NaN,"-",0.008726646,0.008726646,10.9183,10.75907,10.73093,10.66897,10.71028,10.64741,10.67226,0,0,0,0,286.15,0,-13272.84
"2019-05-13T09:24:33Z",1557739473,-154906.8,527.412,2.892917,0.8269002,0.149391,"-",NaN,"-",0.02617994,0.008726646,10.70882,10.63889,10.58137,10.48316,10.5263,10.47422,10.48316,0,0,0,0,286.15,0,-15491.03
"2019-05-13T09:24:34Z",1557739474,-164097.1,527.4963,2.965955,0.8268983,0.1493916,"-",NaN,"-",0.02617994,0.02617994,10.40789,10.26468,10.27783,10.18116,10.22246,10.18774,10.19194,0,0,0,0,286.15,0,-16850.26
"2019-05-13T09:24:35Z",1557739475,-156831.4,525.6703,2.923425,0.8268967,0.1493921,"-",NaN,"-",0.008726646,0.01745329,10.08874,9.948385,9.983108,9.853539,9.899408,9.847325,9.853539,0,0,0,0,286.15,0,-16861.04
"2019-05-13T09:24:36Z",1557739476,-147720.8,525.6,2.920009,0.826895,0.1493926,"-",NaN,"-",0.008726646,0.01030487,9.774994,9.672991,9.67927,9.578243,9.605023,9.54666,9.592464,0,0,0,0,286.15,0,-16325.1
"2019-05-13T09:24:37Z",1557739477,-148110.8,525.1176,2.879524,0.8268935,0.1493933,"-",NaN,"-",0.008726646,0.01745329,9.470347,9.322144,9.350586,9.24642,9.298503,9.241617,9.260641,0,0,0,0,286.15,0,-17039.51
"2019-05-13T09:24:38Z",1557739478,-178436.5,523.9466,2.896501,0.8268924,0.1493939,"-",NaN,"-",0.008726646,0.02617994,9.04419,8.920105,8.920105,8.830009,8.882093,8.843167,8.840792,0,0,0,0,286.15,0,-21041.66
"2019-05-13T09:24:39Z",1557739479,-179097.6,524.6672,2.910638,0.8268909,0.1493941,"-",NaN,"-",0.008726646,0.01745329,8.418787,8.320152,8.348296,8.230058,8.26478,8.219275,8.244129,0,0,0,0,286.15,0,-23069.48
"2019-05-13T09:24:40Z",1557739480,-165099.5,524.4117,2.904501,0.8268895,0.1493948,"-",NaN,"-",0.008726646,0.01745329,7.767141,7.70831,7.70831,7.604144,7.610424,7.572561,7.610424,0,0,0,0,286.15,0,-23237.3
"2019-05-13T09:24:41Z",1557739481,-172322.7,523.0546,2.921,0.8268883,0.1493952,"-",NaN,"-",0.008726646,0.01745329,7.027388,6.964741,6.964741,6.867153,6.912658,6.884514,6.863864,0,0,0,0,286.15,17342.11,-26558.7
"2019-05-13T09:24:42Z",1557739482,-147125.4,523.9506,2.885183,0.826887,0.1493958,"-",NaN,"-",0.008726646,-0,6.17877,6.136193,6.123766,6.069856,6.077897,6.046281,6.032027,0,0,0,0,286.15,16517.54,-26796.54
"2019-05-13T09:24:43Z",1557739483,-127663.8,524.7731,2.886657,0.8268862,0.1493965,"-",NaN,"-",0.02617994,-0.01910676,5.336251,5.302197,5.28904,5.229464,5.240246,5.268389,5.198031,0,0,0,0,286.15,15000,-26926.59
"2019-05-13T09:24:44Z",1557739484,3859.005,525.3779,2.886775,0.8268856,0.1493971,"-",NaN,"-",0.05235988,-0.05235988,4.822649,4.738159,4.675225,4.703437,4.668715,4.689331,4.703437,0,0,0,0,286.15,0,-1066.673
"2019-05-13T09:24:45Z",1557739485,51173.28,524.9233,2.956667,0.826885,0.1493973,"-",NaN,"-",0.06981317,-0.07853982,5.49294,5.441963,5.274862,5.361667,5.260756,5.372518,5.309584,0,0,0,0,286.15,0,4097.525
"2019-05-13T09:24:46Z",1557739486,53939.81,523.8433,2.991936,0.8268843,0.1493974,"-",NaN,"-",0.1047198,-0.1205948,6.27284,6.249331,6.040998,6.194108,6.020496,6.159385,6.037858,0,0,0,0,286.15,0,4322.007
"2019-05-13T09:24:47Z",1557739487,26464.26,523.3181,3.11773,0.8268834,0.1493973,"-",NaN,"-",0.1308997,-0.148353,6.933805,7.014886,6.73073,6.893358,6.674041,6.879185,6.674041,0,0,0,0,286.15,0,257.5461
"2019-05-13T09:24:48Z",1557739488,26191.37,522.6306,3.225881,0.8268828,0.1493971,"-",NaN,"-",0.148353,-0.1396263,7.551889,7.553292,7.260121,7.496734,7.250456,7.493512,7.223431,0,0,0,0,286.15,0,-11.48193
"2019-05-13T09:24:49Z",1557739489,-88130.49,521.7422,3.280511,0.826882,0.1493968,"-",NaN,"-",0.1308997,-0.122173,7.613342,7.686101,7.408323,7.547212,7.324592,7.553361,7.269434,0,0,0,0,286.15,0,-15682.38
"2019-05-13T09:24:50Z",1557739490,-70322.52,519.9725,3.499043,0.8268805,0.1493957,"-",NaN,"-",0.1308997,-0.1031581,7.573458,7.595955,7.384514,7.506042,7.297709,7.531445,7.274135,0,0,0,0,286.15,0,-13299.07
"2019-05-13T09:24:51Z",1557739491,-78659.84,519.3257,3.636741,0.8268796,0.1493947,"-",NaN,"-",0.09433964,-0.05070641,7.394608,7.393424,7.254535,7.303329,7.18838,7.323979,7.084213,0,0,0,0,286.15,0,-15043.82
"2019-05-13T09:24:52Z",1557739492,-85905.73,519.3959,3.714468,0.8268785,0.1493937,"-",NaN,"-",0.05943305,-0,7.051795,6.965963,6.965963,6.938734,6.91388,6.976745,6.875868,0,0,0,0,286.15,0,-16971.25
"2019-05-13T09:24:53Z",1557739493,-50768.38,519.8809,3.741055,0.8268775,0.1493925,"-",NaN,"-",0.03333579,0.01745329,6.692028,6.584136,6.590386,6.532053,6.549414,6.549414,6.525803,0,0,0,0,286.15,0,-12939.58
"2019-05-13T09:24:54Z",1557739494,-56412.46,520.2833,3.655025,0.8268765,0.1493915,"-",NaN,"-",0.01589168,0.03334497,6.507322,6.415936,6.444445,6.343385,6.392361,6.366959,6.375,0,0,0,0,286.15,0,-13177.23
"2019-05-13T09:24:55Z",1557739495,-70063.92,520.3961,3.619365,0.8268754,0.1493908,"-",NaN,"-",0.008726646,0.01745329,6.091535,6.035271,6.041484,5.960892,5.963999,5.978253,5.957785,0,0,0,0,286.15,0,-17260.39
"2019-05-13T09:24:56Z",1557739496,-79616.1,519.7273,3.800889,0.8268749,0.1493898,"-",NaN,"-",0.008726646,0.01745329,5.564375,5.509503,5.537647,5.422698,5.450841,5.461623,5.447551,0,0,0,0,286.15,0,-20490.77
"2019-05-13T09:24:57Z",1557739497,-66328.16,519.6044,3.708174,0.8268743,0.149389,"-",NaN,"-",0.02617994,-0,4.76945,4.753644,4.753644,4.715847,4.715847,4.715847,4.72706,0,0,0,0,286.15,0,-21040.57
"2019-05-13T09:24:58Z",1557739498,-65123.35,518.5452,3.748775,0.8268736,0.1493881,"-",NaN,"-",0.02617994,-0,3.799584,3.813205,3.841417,3.775228,3.761122,3.771973,3.7264,0,0,0,0,286.15,22500,-27879.44
"2019-05-13T09:24:59Z",1557739499,-18338.57,518.4041,3.601747,0.8268729,0.1493876,"-",NaN,"-",0.02617994,0.03490658,2.835623,2.781319,2.844549,2.781319,2.784425,2.784425,2.763958,0,0,0,0,286.15,0,-19340.7
"2019-05-13T09:25:00Z",1557739500,-12084.28,518.3042,3.653902,0.8268725,0.1493871,"-",NaN,"-",0.02617994,0.0539381,2.078602,2.080655,2.080655,2.063294,2.063294,2.077516,2.063294,0,0,0,0,286.15,0,-23367.41
"2019-05-13T09:25:01Z",1557739501,5989.058,518.4926,3.765692,0.8268722,0.1493867,"-",NaN,"-",0.008726646,0.06821032,1.167751,1.207638,1.22181,1.204449,1.207638,1.204449,1.204449,0,0,0,0,286.15,65000,-26201.95
"2019-05-13T09:25:02Z",1557739502,25752.21,517.8266,3.902558,0.8268721,0.1493864,"-",NaN,"-",-0,0.06825156,0.1000424,0,0,0,0,0,0,0,0,0,0,286.15,103719.3,-63.48249
"2019-05-13T09:25:03Z",1557739503,26461.24,518.8561,3.907792,0.8268721,0.1493864,"-",NaN,"-",-0,0.06981317,-0.001916412,0,0,0,0,0,0,1,0,0,0,286.15,253194.4,-1.300702
"2019-05-13T09:25:04Z",1557739504,29160.69,518.9,3.907792,0.8268722,0.1493865,"-",NaN,"-",-0,0.06981317,-0.001916412,0,0,0,0,0,0,1,0,0,0,286.15,246666.7,-1.300702
"2019-05-13T09:25:05Z",1557739505,29055.55,519.2844,3.907792,0.8268722,0.1493864,"-",NaN,"-",-0,0.06826783,0,0,0,0,0,0,0,1,0,0,0,286.15,244852.4,0
"2019-05-13T09:25:06Z",1557739506,29489.75,520.8269,3.907792,0.8268722,0.1493865,"-",NaN,"-",-0,0.06266475,0,0,0,0,0,0,0,1,0,0,0,286.15,242500,0
"2019-05-13T09:25:07Z",1557739507,29196.55,521.282,3.907792,0.8268723,0.1493865,"-",NaN,"-",-0,0.06108652,0,0,0,0,0,0,0,1,0,0,0,286.15,242130.6,0
"2019-05-13T09:25:08Z",1557739508,28807.44,521.3,3.907792,0.8268723,0.1493866,"-",NaN,"-",-0,0.06108652,0,0,0,0,0,0,0,1,0,0,0,286.15,243333.3,0
"2019-05-13T09:25:09Z",1557739509,29059.35,521.7776,3.907792,0.8268723,0.1493866,"-",NaN,"-",-0,0.06108652,0,0,0,0,0,0,0,1,0,0,0,286.15,243333.3,0
"2019-05-13T09:25:10Z",1557739510,29085.05,521.8957,3.907792,0.8268726,0.1493867,"-",NaN,"-",-0,0.06108652,0,0,0,0,0,0,0,1,0,0,0,286.15,242500,0
"2019-05-13T09:25:11Z",1557739511,29340.37,522.8589,3.907792,0.8268726,0.1493866,"-",NaN,"-",-0,0.06108652,0,0,0,0,0,0,0,1,0,0,0,286.15,242500,0
"2019-05-13T09:25:12Z",1557739512,29136.99,523.3762,3.907792,0.8268728,0.1493867,"-",NaN,"-",-0,0.06108652,0,0,0,0,0,0,0,1,0,0,0,286.15,241666.7,0
"2019-05-13T09:25:13Z",1557739513,29385.88,523.3042,3.907792,0.826873,0.1493864,"-",NaN,"-",-0,0.06108652,0,0,0,0,0,0,0,1,0,0,0,286.15,241666.7,0
"2019-05-13T09:25:14Z",1557739514,29658.19,523.6824,3.907792,0.826873,0.1493863,"-",NaN,"-",-0,0.06108652,0,0,0,0,0,0,0,1,0,0,0,286.15,245000,0
"2019-05-13T09:25:15Z",1557739515,28900.82,524.6522,3.907792,0.8268729,0.1493863,"-",NaN,"-",-0,0.06263187,0,0,0,0,0,0,0,1,0,0,0,286.15,244166.7,0
"2019-05-13T09:25:16Z",1557739516,28933.61,525.8481,3.907792,0.8268729,0.1493862,"-",NaN,"-",-0,0.06108652,0,0,0,0,0,0,0,1,0,0,0,286.15,243489.6,0
"2019-05-13T09:25:17Z",1557739517,29328.45,525.5161,3.907792,0.826873,0.1493863,"-",NaN,"-",-0,0.06108652,0,0,0,0,0,0,0,1,0,0,0,286.15,243333.3,0
"2019-05-13T09:25:18Z",1557739518,28922.44,525.6909,3.907792,0.826873,0.1493863,"-",NaN,"-",-0,0.06108652,0,0,0,0,0,0,0,1,0,0,0,286.15,245833.3,0
"2019-05-13T09:25:19Z",1557739519,29109.58,525.7,3.907792,0.826873,0.1493863,"-",NaN,"-",-0,0.06108652,0,0,0,0,0,0,0,1,0,0,0,286.15,244166.7,0
"2019-05-13T09:25:20Z",1557739520,29217.72,525.6045,3.907792,0.826873,0.1493863,"-",NaN,"-",-0,0.06108652,0,0,0,0,0,0,0,1,0,0,0,286.15,243482.5,0
"2019-05-13T09:25:21Z",1557739521,28889.7,525.6953,3.907792,0.826873,0.1493863,"-",NaN,"-",-0,0.06108652,0,0,0,0,0,0,0,0,0,0,0,286.15,244609.4,-8.873355
"2019-05-13T09:25:22Z",1557739522,29188.91,525.7,3.907792,0.826873,0.1493863,"-",NaN,"-",-0,0.06108652,0,0,0,0,0,0,0,0,0,0,0,286.15,247500,-2.442394
"2019-05-13T09:25:23Z",1557739523,30741.14,525.7958,3.907792,0.826873,0.1493863,"-",4,"Zürich, Kirche Fluntern",-0,0.06108652,0.02305357,0,0,0,0,0,0,0,0,0,0,286.15,241994.7,4943.254
"2019-05-13T09:25:24Z",1557739524,14249.37,525.8,3.907792,0.826873,0.1493863,"-",NaN,"-",-0,0.06981317,0.4352371,0,0,0,0,0,0,0,0,0,0,286.15,0,8541.906
"2019-05-13T09:25:25Z",1557739525,23278.96,525.8,3.907792,0.826873,0.1493863,"-",NaN,"-",-0,0.06981317,1.276326,1.224648,1.224648,1.221573,1.224648,1.224648,1.224648,0,0,0,0,286.15,0,9757.812
"2019-05-13T09:25:26Z",1557739526,26875.52,525.8,3.907792,0.826873,0.1493863,"-",NaN,"-",-0,0.06108652,2.063105,2.004474,2.010623,1.990187,2.007548,2.007548,2.021835,0,0,0,0,286.15,0,8229.512
"2019-05-13T09:25:27Z",1557739527,25757.53,525.8956,3.730887,0.8268729,0.1493862,"-",NaN,"-",-0.008726646,0.05954118,2.760005,2.669124,2.697697,2.666049,2.683411,2.683411,2.686485,0,0,0,0,286.15,0,5437.517
"2019-05-13T09:25:28Z",1557739528,8203.785,524.3627,3.724464,0.8268725,0.1493859,"-",NaN,"-",-0.008726646,0.07699447,3.33607,3.243544,3.278266,3.226183,3.263979,3.260905,3.278266,0,0,0,0,286.15,0,19.22845
"2019-05-13T09:25:29Z",1557739529,-11.36868,523.819,3.68088,0.8268722,0.1493857,"-",NaN,"-",-0.01745329,0.06981317,3.682788,3.597375,3.638007,3.585924,3.617691,3.582969,3.617691,0,0,0,0,286.15,0,-1998.368
"2019-05-13T09:25:30Z",1557739530,-28112.11,523.2256,3.647412,0.8268718,0.1493855,"-",NaN,"-",-0.01892304,0.1614889,3.594019,3.500366,3.61038,3.485929,3.555373,3.506214,3.549525,0,0,0,0,286.15,0,-11445.28
"2019-05-13T09:25:31Z",1557739531,-8455.094,521.9496,3.59899,0.8268711,0.1493852,"-",NaN,"-",-0.1149478,0.4510644,3.344217,3.162289,3.572982,3.132981,3.413745,3.257495,3.312565,0,0,0,0,286.15,0,-6653.213
"2019-05-13T09:25:32Z",1557739532,-4439.149,522.381,3.524926,0.8268705,0.1493849,"-",NaN,"-",-0.2909188,0.7636275,3.18781,3.232068,3.793471,2.850123,3.388318,3.038172,3.214707,0,0,0,0,286.15,0,-5082.413
"2019-05-13T09:25:33Z",1557739533,10153.58,522.1129,3.373386,0.8268698,0.1493849,"-",NaN,"-",-0.4830888,0.8449231,3.240134,3.420345,4.045345,2.844321,3.489789,2.945381,3.298817,0,0,0,0,286.15,0,-1.069987
"2019-05-13T09:25:34Z",1557739534,8604.508,521.1372,3.102923,0.8268692,0.149385,"-",NaN,"-",-0.5846853,0.6935435,3.488101,3.541242,4.090712,3.124575,3.697492,2.878477,3.454436,0,0,0,0,286.15,0,-21.00227
"2019-05-13T09:25:35Z",1557739535,8739.998,520.7152,2.688067,0.8268687,0.1493857,"-",NaN,"-",-0.5132939,0.4839575,3.704083,3.615821,4.026208,3.427989,3.821014,2.982879,3.650543,0,0,0,0,286.15,0,2.979949
"2019-05-13T09:25:36Z",1557739536,18053.9,519.2642,2.363028,0.8268682,0.1493866,"-",NaN,"-",-0.3808492,0.2483879,3.910085,3.742142,3.950475,3.696272,3.912646,3.345943,3.832054,0,0,0,0,286.15,0,2016.523
"2019-05-13T09:25:37Z",1557739537,37845.02,518.8137,2.138532,0.8268678,0.1493875,"-",NaN,"-",-0.2324962,0.1467914,4.193927,4.025505,4.164394,4.01125,4.129672,3.802917,4.164394,0,0,0,0,286.15,0,6534.29
"2019-05-13T09:25:38Z",1557739538,47430.32,520.147,2.070593,0.8268675,0.1493884,"-",NaN,"-",-0.1104188,0.02315233,4.652925,4.558875,4.558875,4.544526,4.558875,4.402625,4.642669,0,0,0,0,286.15,0,7784.915
"2019-05-13T09:25:39Z",1557739539,48179.46,518.7656,2.006462,0.8268673,0.1493894,"-",NaN,"-",-0.007228131,-0.04513175,5.279804,5.18364,5.114195,5.16926,5.088417,5.125594,5.18364,0,0,0,0,286.15,0,7172.45
"2019-05-13T09:25:40Z",1557739540,37945.55,518.8923,2.017067,0.826867,0.1493904,"-",NaN,"-",0.05235988,-0.08882807,6.077314,6.023289,5.878187,5.971206,5.849678,5.950738,5.922229,0,0,0,0,286.15,0,4627.942
"2019-05-13T09:25:41Z",1557739541,37438.39,518.2273,2.083016,0.8268665,0.1493915,"-",NaN,"-",0.09599311,-0.1032344,6.960779,6.935903,6.727569,6.883819,6.692847,6.860548,6.756382,0,0,0,0,286.15,0,3946.662
"2019-05-13T09:25:42Z",1557739542,33067.64,518.0078,2.187981,0.8268659,0.1493927,"-",NaN,"-",0.08726646,-0.04207162,7.782413,7.669751,7.60652,7.65239,7.554437,7.693326,7.502353,0,0,0,0,286.15,0,3074.051
"2019-05-13T09:25:43Z",1557739543,44714.93,516.4624,2.333024,0.8268645,0.1493945,"-",NaN,"-",0.05235988,-0.01596791,8.50163,8.30055,8.297595,8.312002,8.265828,8.314957,8.245512,0,0,0,0,286.15,0,4198.286
"2019-05-13T09:25:44Z",1557739544,-57297.96,518.5121,2.39236,0.8268635,0.1493957,"-",NaN,"-",0.02617994,0.02461833,8.809441,8.684908,8.716523,8.643972,8.647079,8.696055,8.681801,0,0,0,0,286.15,0,-6107.732
"2019-05-13T09:25:45Z",1557739545,-103040.9,517.5472,2.424661,0.8268622,0.1493971,"-",NaN,"-",0.01745329,0.01745329,8.571196,8.480469,8.486317,8.38215,8.379226,8.460184,8.483393,0,0,0,0,286.15,0,-13593.38
"2019-05-13T09:25:46Z",1557739546,-61918.49,516.9235,2.424331,0.8268609,0.1493987,"-",NaN,"-",0.008726646,0.00724126,8.351808,8.225496,8.225496,8.144601,8.173413,8.208136,8.196684,0,0,0,0,286.15,0,-9485.244
